primary,secondary,aspect,target_angle,exact_time,julian_date,primary_longitude,secondary_longitude,relative_angle,orb_degrees
MOON,SATURN,TRINE,120.0,2026-02-10 06:32:41,2461081.772705078,239.594992,359.594436,119.999444,-0.000556
MOON,SATURN,SQUARE,90.0,2026-02-12 19:28:46,2461084.311645508,269.869097,359.86888,89.999784,-0.000216
MOON,SATURN,SEXTILE,60.0,2026-02-15 06:32:41,2461086.772705078,300.140247,0.139775,59.999528,-0.000472
MOON,SATURN,CONJUNCTION,0.0,2026-02-19 20:48:02,2461091.3666992188,0.656532,0.657045,0.000513,0.000513
MOON,SATURN,OPPOSITION,180.0,2026-03-04 23:01:06,2461104.4591064453,182.199193,2.199263,180.00007,7e-05
MOON,SATURN,TRINE,120.0,2026-03-09 21:14:56,2461109.3853759766,242.798848,2.798923,120.000076,7.6e-05
MOON,SATURN,SQUARE,90.0,2026-03-12 10:21:12,2461111.9313964844,273.111699,3.111939,90.00024,0.00024
MOON,SATURN,SEXTILE,60.0,2026-03-14 21:46:56,2461114.4075927734,303.418456,3.417953,59.999496,-0.000504
MOON,SATURN,CONJUNCTION,0.0,2026-03-19 10:51:26,2461118.952392578,3.982095,3.982501,0.000406,0.000406
MOON,SATURN,OPPOSITION,180.0,2026-04-01 13:25:15,2461132.0592041016,185.616759,5.617231,180.000472,0.000472
MOON,SATURN,TRINE,120.0,2026-04-06 12:02:48,2461137.001953125,246.22931,6.229934,120.000623,0.000623
MOON,SATURN,SQUARE,90.0,2026-04-09 01:16:06,2461139.5528564453,276.544222,6.544303,90.000081,8.1e-05
MOON,SATURN,SEXTILE,60.0,2026-04-11 13:15:14,2461142.0522460938,306.849757,6.850684,60.000927,0.000927
MOON,SATURN,CONJUNCTION,0.0,2026-04-16 02:37:40,2461146.6094970703,7.403893,7.404076,0.000183,0.000183
MOON,SATURN,OPPOSITION,180.0,2026-04-29 02:07:15,2461159.5883789062,188.930178,8.929652,179.999474,-0.000526
MOON,SATURN,TRINE,120.0,2026-05-04 01:38:05,2461164.5681152344,249.488221,9.489135,120.000915,0.000915
MOON,SATURN,SQUARE,90.0,2026-05-06 14:51:44,2461167.1192626953,279.76913,9.769239,90.000108,0.000108
MOON,SATURN,SEXTILE,60.0,2026-05-09 03:16:41,2461169.6365966797,310.040568,10.040867,60.0003,0.0003
MOON,SATURN,CONJUNCTION,0.0,2026-05-13 18:10:11,2461174.257080078,10.525625,10.52611,0.000485,0.000485
MOON,SATURN,OPPOSITION,180.0,2026-05-26 13:11:00,2461187.0493164062,191.767399,11.767529,180.00013,0.00013
MOON,SATURN,TRINE,120.0,2026-05-31 13:21:02,2461192.056274414,252.206993,12.206937,119.999943,-5.7e-05
MOON,SATURN,SQUARE,90.0,2026-06-03 02:25:11,2461194.600830078,282.419052,12.419365,90.000313,0.000313
MOON,SATURN,SEXTILE,60.0,2026-06-05 14:50:30,2461197.118408203,312.621845,12.621923,60.000078,7.8e-05
MOON,SATURN,CONJUNCTION,0.0,2026-06-10 07:29:38,2461201.8122558594,12.979164,12.978378,359.999213,-0.000787
MOON,SATURN,OPPOSITION,180.0,2026-06-22 23:07:15,2461214.4633789062,193.791579,13.791553,179.999974,-2.6e-05
MOON,SATURN,TRINE,120.0,2026-06-27 23:03:45,2461219.4609375,254.047837,14.048812,120.000975,0.000975
MOON,SATURN,SQUARE,90.0,2026-06-30 11:51:12,2461221.9938964844,284.165429,14.164751,89.999322,-0.000678
MOON,SATURN,SEXTILE,60.0,2026-07-02 23:48:45,2461224.4921875,314.270242,14.269297,59.999055,-0.000945
MOON,SATURN,CONJUNCTION,0.0,2026-07-07 17:14:49,2461229.2186279297,14.440017,14.439781,359.999764,-0.000236
MOON,SATURN,OPPOSITION,180.0,2026-07-20 08:16:03,2461241.844482422,194.714423,14.714205,179.999782,-0.000218
MOON,SATURN,TRINE,120.0,2026-07-25 06:54:08,2461246.7875976562,254.748412,14.74793,119.999518,-0.000482
MOON,SATURN,SQUARE,90.0,2026-07-27 19:24:01,2461249.3083496094,284.748386,14.749137,90.000751,0.000751
MOON,SATURN,SEXTILE,60.0,2026-07-30 06:43:35,2461251.7802734375,314.73969,14.739778,60.000088,8.8e-05
MOON,SATURN,CONJUNCTION,0.0,2026-08-03 23:21:51,2461256.473510742,14.693961,14.693335,359.999374,-0.000626
MOON,SATURN,OPPOSITION,180.0,2026-08-16 16:27:21,2461269.1856689453,194.383627,14.383218,179.999591,-0.000409
MOON,SATURN,TRINE,120.0,2026-08-21 13:02:24,2461274.043334961,254.196583,14.196675,120.000092,9.2e-05
MOON,SATURN,SQUARE,90.0,2026-08-24 01:21:12,2461276.5563964844,284.08608,14.086501,90.000421,0.000421
MOON,SATURN,SEXTILE,60.0,2026-08-26 12:21:16,2461279.014770508,313.969951,13.970021,60.00007,7e-05
MOON,SATURN,CONJUNCTION,0.0,2026-08-31 03:18:06,2461283.637573242,13.728866,13.72872,359.999853,-0.000147
MOON,SATURN,OPPOSITION,180.0,2026-09-12 23:08:08,2461296.463989258,192.926853,12.92679,179.999936,-6.4e-05
MOON,SATURN,TRINE,120.0,2026-09-17 17:46:59,2461301.240966797,252.587309,12.587764,120.000455,0.000455
MOON,SATURN,SQUARE,90.0,2026-09-20 05:59:17,2461303.7495117188,282.402657,12.4033,90.000643,0.000643
MOON,SATURN,SEXTILE,60.0,2026-09-22 17:16:45,2461306.219970703,312.218034,12.218017,59.999983,-1.7e-05
MOON,SATURN,CONJUNCTION,0.0,2026-09-27 07:19:48,2461310.805419922,11.866133,11.866501,0.000367,0.000367
MOON,SATURN,OPPOSITION,180.0,2026-10-10 03:53:47,2461323.6623535156,190.85909,10.859238,180.000148,0.000148
MOON,SATURN,TRINE,120.0,2026-10-14 21:44:38,2461328.4060058594,250.492743,10.492585,119.999841,-0.000159
MOON,SATURN,SQUARE,90.0,2026-10-17 09:50:16,2461330.9099121094,280.302342,10.30291,90.000567,0.000567
MOON,SATURN,SEXTILE,60.0,2026-10-19 21:51:30,2461333.4107666016,310.116662,10.116933,60.000271,0.000271
MOON,SATURN,CONJUNCTION,0.0,2026-10-24 13:05:55,2461338.045776367,9.783962,9.783465,359.999503,-0.000497
MOON,SATURN,OPPOSITION,180.0,2026-11-06 07:11:53,2461350.799926758,188.969237,8.968885,179.999648,-0.000352
MOON,SATURN,TRINE,120.0,2026-11-11 01:47:45,2461355.5748291016,248.713574,8.713323,119.999748,-0.000252
MOON,SATURN,SQUARE,90.0,2026-11-13 13:52:08,2461358.0778808594,278.591666,8.592123,90.000457,0.000457
MOON,SATURN,SEXTILE,60.0,2026-11-16 02:33:27,2461360.606567383,308.479072,8.479069,59.999997,-3e-06
MOON,SATURN,CONJUNCTION,0.0,2026-11-20 20:44:21,2461365.364135742,8.292926,8.293119,0.000193,0.000193
MOON,SATURN,OPPOSITION,180.0,2026-12-03 10:52:19,2461377.9530029297,187.983269,7.98287,179.999601,-0.000399
MOON,SATURN,TRINE,120.0,2026-12-08 06:51:51,2461382.786010742,247.937703,7.937665,119.999962,-3.8e-05
MOON,SATURN,SQUARE,90.0,2026-12-10 19:12:25,2461385.3002929688,277.931355,7.931053,89.999698,-0.000302
MOON,SATURN,SEXTILE,60.0,2026-12-13 08:13:14,2461387.842529297,307.936003,7.936139,60.000135,0.000135
MOON,SATURN,CONJUNCTION,0.0,2026-12-18 05:20:16,2461392.7224121094,7.978543,7.978955,0.000412,0.000412
MOON,SATURN,OPPOSITION,180.0,2026-12-30 17:30:59,2461405.2298583984,188.285646,8.285499,179.999853,-0.000147
MOON,SATURN,TRINE,120.0,2027-01-04 13:53:12,2461410.0786132812,248.478668,8.478317,119.999649,-0.000351
MOON,SATURN,SQUARE,90.0,2027-01-07 02:43:07,2461412.61328125,278.594676,8.595163,90.000487,0.000487
MOON,SATURN,SEXTILE,60.0,2027-01-09 15:50:58,2461415.1604003906,308.723284,8.723377,60.000093,9.3e-05
MOON,SATURN,CONJUNCTION,0.0,2027-01-14 14:15:21,2461420.0939941406,9.001216,9.00153,0.000314,0.000314
MOON,SATURN,OPPOSITION,180.0,2027-01-27 04:35:58,2461432.6916503906,189.879886,9.879171,179.999285,-0.000715
MOON,SATURN,TRINE,120.0,2027-01-31 23:41:43,2461437.4873046875,250.270385,10.271228,120.000843,0.000843
MOON,SATURN,SQUARE,90.0,2027-02-03 12:52:44,2461440.0366210938,280.492258,10.491709,89.999451,-0.000549
MOON,SATURN,SEXTILE,60.0,2027-02-06 02:05:30,2461442.587158203,310.719682,10.720219,60.000536,0.000536
MOON,SATURN,CONJUNCTION,0.0,2027-02-10 23:57:21,2461447.4981689453,11.181196,11.181285,8.9e-05,8.9e-05
MOON,SATURN,OPPOSITION,180.0,2027-02-23 19:15:14,2461460.3022460938,192.500034,12.499256,179.999222,-0.000778
MOON,SATURN,TRINE,120.0,2027-02-28 12:29:31,2461465.0205078125,253.02195,13.020962,119.999013,-0.000987
MOON,SATURN,SQUARE,90.0,2027-03-03 01:37:22,2461467.567626953,283.309481,13.309618,90.000137,0.000137
MOON,SATURN,SEXTILE,60.0,2027-03-05 14:55:25,2461470.121826172,313.604478,13.603517,59.999039,-0.000961
MOON,SATURN,CONJUNCTION,0.0,2027-03-10 11:24:40,2461474.975463867,14.172664,14.172994,0.00033,0.00033
MOON,SATURN,OPPOSITION,180.0,2027-03-23 11:09:11,2461487.9647216797,195.752963,15.753031,180.000068,6.8e-05
