primary,secondary,aspect,target_angle,exact_time,julian_date,primary_longitude,secondary_longitude,relative_angle,orb_degrees
MOON,MERCURY,SQUARE,90.0,2026-05-09 08:07:47,2461169.838745117,312.521858,42.521814,89.999956,-4.4e-05
MOON,MERCURY,SEXTILE,60.0,2026-05-12 03:42:53,2461172.6547851562,348.506309,48.505517,59.999209,-0.000791
MOON,MERCURY,CONJUNCTION,0.0,2026-05-17 01:02:03,2461177.5430908203,59.143511,59.143897,0.000387,0.000387
MOON,MERCURY,OPPOSITION,180.0,2026-06-02 03:31:48,2461193.6470947266,271.092274,91.092395,180.000121,0.000121
MOON,MERCURY,TRINE,120.0,2026-06-07 19:14:52,2461199.302001953,339.738332,99.738969,120.000637,0.000637
MOON,MERCURY,SQUARE,90.0,2026-06-10 07:40:11,2461201.819580078,13.080301,103.07946,89.999159,-0.000841
MOON,MERCURY,SEXTILE,60.0,2026-06-12 14:26:04,2461204.1014404297,45.824233,105.824246,60.000013,1.3e-05
MOON,MERCURY,CONJUNCTION,0.0,2026-06-16 20:11:39,2461208.341430664,110.169044,110.168662,359.999619,-0.000381
MOON,MERCURY,OPPOSITION,180.0,2026-07-01 11:50:51,2461222.9936523438,296.139499,116.1387,179.999201,-0.000799
MOON,MERCURY,TRINE,120.0,2026-07-06 05:21:09,2461227.723022461,354.710372,114.710537,120.000165,0.000165
MOON,MERCURY,SQUARE,90.0,2026-07-08 09:24:36,2461229.8920898438,23.600683,113.601493,90.00081,0.00081
MOON,MERCURY,SEXTILE,60.0,2026-07-10 10:13:18,2461231.9259033203,52.388753,112.388584,59.999831,-0.000169
MOON,MERCURY,CONJUNCTION,0.0,2026-07-14 06:26:53,2461235.768676758,109.933685,109.933155,359.99947,-0.00053
MOON,MERCURY,OPPOSITION,180.0,2026-07-28 00:08:26,2461249.505859375,287.11727,107.117299,180.000029,2.9e-05
MOON,MERCURY,TRINE,120.0,2026-08-02 02:58:35,2461254.6240234375,350.483696,110.484052,120.000356,0.000356
MOON,MERCURY,SQUARE,90.0,2026-08-04 14:16:34,2461257.094848633,23.031572,113.031465,89.999893,-0.000107
MOON,MERCURY,SEXTILE,60.0,2026-08-06 23:25:01,2461259.475708008,56.018193,116.018277,60.000085,8.5e-05
MOON,MERCURY,CONJUNCTION,0.0,2026-08-11 13:41:04,2461264.0701904297,123.088407,123.088621,0.000214,0.000214
MOON,MERCURY,OPPOSITION,180.0,2026-08-28 05:20:26,2461280.7225341797,335.451261,155.451028,179.999767,-0.000233
MOON,MERCURY,TRINE,120.0,2026-09-02 10:46:52,2461285.94921875,45.411192,165.410233,119.99904,-0.00096
MOON,MERCURY,SQUARE,90.0,2026-09-04 21:29:21,2461288.395385742,79.886624,169.886976,90.000352,0.000352
MOON,MERCURY,SEXTILE,60.0,2026-09-07 07:01:10,2461290.7924804688,114.156937,174.157101,60.000164,0.000164
MOON,MERCURY,CONJUNCTION,0.0,2026-09-12 04:21:12,2461295.6813964844,182.517458,182.516931,359.999472,-0.000528
MOON,MERCURY,OPPOSITION,180.0,2026-09-28 09:50:16,2461311.9099121094,27.179993,207.180931,180.000938,0.000938
MOON,MERCURY,TRINE,120.0,2026-10-03 01:35:37,2461316.56640625,93.370448,213.370899,120.000452,0.000452
MOON,MERCURY,SQUARE,90.0,2026-10-05 09:43:25,2461318.905151367,126.298199,216.298241,90.000042,4.2e-05
MOON,MERCURY,SEXTILE,60.0,2026-10-07 18:56:36,2461321.2893066406,159.133849,219.134037,60.000188,0.000188
MOON,MERCURY,CONJUNCTION,0.0,2026-10-12 18:48:30,2461326.2836914062,224.460162,224.459623,359.999461,-0.000539
MOON,MERCURY,OPPOSITION,180.0,2026-10-27 09:11:25,2461340.8829345703,50.310585,230.310669,180.000084,8.4e-05
MOON,MERCURY,TRINE,120.0,2026-10-31 07:01:41,2461344.7928466797,107.414514,227.414226,119.999712,-0.000288
MOON,MERCURY,SQUARE,90.0,2026-11-02 06:25:50,2461346.767944336,135.177559,225.177036,89.999477,-0.000523
MOON,MERCURY,SEXTILE,60.0,2026-11-04 06:57:28,2461348.789916992,162.586658,222.586864,60.000206,0.000206
MOON,MERCURY,CONJUNCTION,0.0,2026-11-08 13:01:52,2461353.04296875,217.535504,217.535277,359.999774,-0.000226
MOON,MERCURY,OPPOSITION,180.0,2026-11-23 05:27:18,2461367.727294922,41.632916,221.632363,179.999447,-0.000553
MOON,MERCURY,TRINE,120.0,2026-11-27 14:30:28,2461372.1044921875,107.243916,227.244778,120.000862,0.000862
MOON,MERCURY,SQUARE,90.0,2026-11-29 21:44:07,2461374.4056396484,140.469796,230.469315,89.999518,-0.000482
MOON,MERCURY,SEXTILE,60.0,2026-12-02 09:10:53,2461376.8825683594,174.066231,234.06526,59.99903,-0.00097
MOON,MERCURY,CONJUNCTION,0.0,2026-12-07 19:28:35,2461382.3115234375,242.2055,242.204966,359.999466,-0.000534
MOON,MERCURY,OPPOSITION,180.0,2026-12-23 16:53:43,2461398.203979492,86.76097,266.76159,180.000619,0.000619
MOON,MERCURY,TRINE,120.0,2026-12-28 04:41:57,2461402.6958007812,153.839394,273.838528,119.999134,-0.000866
MOON,MERCURY,SQUARE,90.0,2026-12-30 16:38:47,2461405.1936035156,187.811406,277.811527,90.000122,0.000122
MOON,MERCURY,SEXTILE,60.0,2027-01-02 09:46:56,2461407.9075927734,222.164824,282.164742,59.999918,-8.2e-05
MOON,MERCURY,CONJUNCTION,0.0,2027-01-08 05:11:07,2461413.716064453,291.62657,291.626574,3e-06,3e-06
MOON,MERCURY,OPPOSITION,180.0,2027-01-23 12:05:37,2461429.00390625,137.213936,317.213195,179.999259,-0.000741
MOON,MERCURY,TRINE,120.0,2027-01-28 07:46:10,2461433.8237304688,204.846452,324.846789,120.000338,0.000338
MOON,MERCURY,SQUARE,90.0,2027-01-31 00:36:12,2461436.5251464844,238.673153,328.672892,89.999739,-0.000261
MOON,MERCURY,SEXTILE,60.0,2027-02-02 19:40:22,2461439.3197021484,272.029732,332.029632,59.999899,-0.000101
MOON,MERCURY,CONJUNCTION,0.0,2027-02-08 03:52:33,2461444.6614990234,335.759606,335.759821,0.000215,0.000215
MOON,MERCURY,OPPOSITION,180.0,2027-02-20 16:01:41,2461457.1678466797,147.566087,327.565639,179.999552,-0.000448
MOON,MERCURY,TRINE,120.0,2027-02-24 15:01:03,2461461.125732422,203.686305,323.686292,119.999988,-1.2e-05
MOON,MERCURY,SQUARE,90.0,2027-02-26 19:48:48,2461463.3255615234,232.192373,322.192435,90.000062,6.2e-05
MOON,MERCURY,SEXTILE,60.0,2027-03-01 04:53:22,2461465.7037353516,261.225009,321.224923,59.999914,-8.6e-05
