planet,pre_shadow_start_date,station_retrograde_date,station_retrograde_longitude,sun_aspect_date,sun_aspect_longitude,station_direct_date,station_direct_longitude,post_shadow_end_date
VENUS,1993-02-06 19:54:53,1993-03-11 09:29:30,20.023009436441157,1993-04-01 12:59:30,11.826109514757778,1993-04-22 14:13:06,3.7409219360099364,1993-05-26 00:08:53
VENUS,1994-09-10 17:33:54,1994-10-13 05:39:30,228.01069513894237,1994-11-02 23:09:30,220.30405357301197,1994-11-23 16:57:52,212.4797164218607,1994-12-25 07:34:56
VENUS,1996-04-16 17:14:49,1996-05-20 06:06:08,88.29798253410061,1996-06-10 16:06:08,80.05159267392465,1996-07-02 06:52:59,71.77572767437938,1996-08-05 04:57:28
VENUS,1997-11-25 06:36:55,1997-12-26 21:20:46,303.9379751850761,1998-01-16 11:19:07,296.12007730106995,1998-02-05 21:29:03,288.4674182594692,1998-03-09 17:09:05
VENUS,1999-06-26 09:41:24,1999-07-30 01:41:05,155.12986979240426,1999-08-20 11:56:05,147.0361710698238,1999-09-11 00:21:16,138.78791102325974,1999-10-14 05:28:08
VENUS,2001-02-04 12:10:26,2001-03-09 01:08:30,17.729344373221064,2001-03-30 04:08:30,9.531975390460609,2001-04-20 04:32:10,1.456399351789162,2001-05-23 13:51:06
VENUS,2002-09-08 04:40:21,2002-10-10 18:35:05,225.60961566181444,2002-10-31 12:05:05,217.89081327546515,2002-11-21 07:11:08,210.0535556562038,2002-12-22 22:14:02
VENUS,2004-04-14 10:29:16,2004-05-17 22:29:05,86.13841441136441,2004-06-08 08:29:05,77.89520970011294,2004-06-29 23:17:53,69.625656555242,2004-08-02 21:00:39
VENUS,2005-11-22 19:42:05,2005-12-24 09:39:30,301.4668270339385,2006-01-13 23:58:15,293.6686018508853,2006-02-03 09:20:23,286.0219002517929,2006-03-07 04:22:59
VENUS,2007-06-24 00:41:47,2007-07-27 17:29:27,152.95644838967573,2007-08-18 03:29:27,144.85273280834693,2007-09-08 16:11:51,136.5908405595635,2007-10-11 22:47:03
VENUS,2009-02-02 04:42:12,2009-03-06 17:18:26,15.45760361312446,2009-03-27 19:18:26,7.2613384797284715,2009-04-17 19:27:05,359.199068807624,2009-05-21 03:34:00
VENUS,2010-09-05 16:02:19,2010-10-08 07:07:55,223.23278439147077,2010-10-29 01:07:55,215.50795014988833,2010-11-18 21:20:11,207.65724174688393,2010-12-20 12:51:29
VENUS,2012-04-12 03:44:06,2012-05-15 14:30:40,83.9921115767344,2012-06-06 01:00:40,75.74983500581169,2012-06-27 15:06:03,67.4877124789913,2012-07-31 12:59:11
VENUS,2013-11-20 08:21:33,2013-12-21 21:53:41,298.9823496014046,2014-01-11 12:23:41,291.2000548827454,2014-01-31 20:47:14,283.5564216812876,2014-03-04 15:28:31
VENUS,2015-06-21 15:52:05,2015-07-25 09:29:40,150.77313620767936,2015-08-15 19:21:40,142.65162840599004,2015-09-06 08:29:48,134.38840229358513,2015-10-09 15:57:33
VENUS,2017-01-30 21:00:51,2017-03-04 09:12:21,13.147084922819218,2017-03-25 10:12:21,4.9558122764312715,2017-04-15 10:18:40,356.9093901712687,2017-05-18 16:55:53
VENUS,2018-09-03 03:19:34,2018-10-05 19:07:29,220.83956822657268,2018-10-26 14:07:29,213.11194119747864,2018-11-16 10:50:29,205.24232155604642,2018-12-18 03:27:49
VENUS,2020-04-09 20:52:38,2020-05-13 06:42:11,81.84012449330005,2020-06-03 17:42:11,73.5950638774847,2020-06-25 06:51:51,65.33653484438618,2020-07-29 05:13:43
VENUS,2021-11-17 20:49:43,2021-12-19 10:32:52,296.49035497375206,2022-01-09 00:32:52,288.72523735083877,2022-01-29 08:46:59,281.07695301197145,2022-03-02 02:44:27
VENUS,2023-06-19 07:18:02,2023-07-23 01:31:21,148.6032667645481,2023-08-13 11:01:21,140.4765845670295,2023-09-04 01:19:47,132.20375010651276,2023-10-07 09:21:59
VENUS,2025-01-28 13:22:35,2025-03-02 00:39:23,10.83571661543307,2025-03-23 01:07:44,2.6516813479716594,2025-04-13 01:01:55,354.62489176906115,2025-05-16 06:03:43
VENUS,2026-08-31 14:45:29,2026-10-03 07:12:32,218.49113603650204,2026-10-24 03:42:32,210.75137726233598,2026-11-14 00:29:22,202.86365111902725,2026-12-15 18:44:04
VENUS,2028-04-07 13:47:21,2028-05-10 23:04:45,79.68678249060545,2028-06-01 10:00:18,71.43874081977617,2028-06-22 22:11:12,63.17974372752288,2028-07-26 21:09:39
VENUS,2029-11-15 09:28:09,2029-12-16 23:47:11,294.02842566229356,2030-01-06 13:17:11,286.2655086870684,2030-01-26 21:30:47,278.6281544335963,2030-02-27 14:21:44
VENUS,2031-06-16 22:44:22,2031-07-20 17:06:46,146.42694813353773,2031-08-11 02:59:16,138.28762647382464,2031-09-01 17:54:11,130.01970874469566,2031-10-05 02:24:14
VENUS,2033-01-26 05:55:26,2033-02-27 15:40:53,8.531144666030968,2033-03-20 16:03:23,0.361253261055297,2033-04-10 15:29:19,352.35091498568966,2033-05-13 19:10:38
VENUS,2034-08-29 01:58:29,2034-09-30 19:33:20,216.12873602749096,2034-10-21 17:03:20,208.37531661893362,2034-11-11 14:04:27,200.46460173008003,2034-12-13 10:00:43
VENUS,2036-04-05 06:59:34,2036-05-08 15:55:32,77.52844824050301,2036-05-30 02:25:04,69.27636833061587,2036-06-20 14:08:10,61.01853716673022,2036-07-24 13:10:57
VENUS,2037-11-12 21:48:44,2037-12-14 12:46:56,291.52118284809734,2038-01-04 01:16:56,283.7724209100459,2038-01-24 10:19:37,276.1397217889599,2038-02-25 01:33:53
VENUS,2039-06-14 14:34:10,2039-07-18 08:38:36,144.25097744854799,2039-08-08 19:01:06,136.10777184137115,2039-08-30 10:11:58,127.83984893102938,2039-10-02 19:26:14
VENUS,2041-01-23 21:56:40,2041-02-25 06:06:04,6.196694916683441,2041-03-18 06:36:04,358.044082358197,2041-04-08 05:06:53,350.0433846383896,2041-05-11 08:00:29
VENUS,2042-08-26 13:24:02,2042-09-28 08:39:39,213.78018062907717,2042-10-19 06:30:30,206.0084511918582,2042-11-09 04:07:37,198.07701356621783,2042-12-11 01:27:21
VENUS,2044-04-03 00:01:25,2044-05-06 09:02:51,75.37403553347819,2044-05-27 18:32:51,67.12061024602005,2044-06-18 06:39:42,58.86212883280631,2044-07-22 05:13:39
VENUS,2045-11-10 10:10:54,2045-12-12 01:29:19,289.02952116021015,2046-01-01 13:29:19,281.2928381714531,2046-01-21 22:58:04,273.6715410838955,2046-02-22 12:40:31
VENUS,2047-06-12 06:10:02,2047-07-15 23:47:03,142.09766285215233,2047-08-06 11:04:24,133.9483038370553,2047-08-28 02:06:36,125.67581659888843,2047-09-30 12:39:57
VENUS,2049-01-21 13:55:30,2049-02-22 20:39:50,3.8786976902460424,2049-03-15 21:30:42,355.73152281254556,2049-04-05 18:39:43,347.746022457764,2049-05-08 20:57:19
VENUS,2050-08-24 00:59:15,2050-09-25 22:19:45,211.44908843073742,2050-10-16 19:49:45,203.66384730155355,2050-11-06 18:42:02,195.70742677709583,2050-12-08 17:16:03
VENUS,2052-03-31 17:18:10,2052-05-04 02:06:12,73.20847410660602,2052-05-25 10:58:42,64.94959431419312,2052-06-15 23:07:25,56.702422619537266,2052-07-19 21:04:02
VENUS,2053-11-07 22:43:08,2053-12-09 13:50:45,286.541562167127,2053-12-30 01:50:45,278.82310929953763,2054-01-19 11:19:32,271.2080734259799,2054-02-20 00:03:04
VENUS,2055-06-09 21:57:55,2055-07-13 15:20:16,139.93410471632095,2055-08-04 03:12:46,131.7780672019738,2055-08-25 17:47:35,123.49896163495578,2055-09-28 05:54:23
